"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment.x","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg","X.data_provider","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment.y","SiteID","DEC_sample_type"
"15-OCSDSTP-001-07102018-WS","E351.2","07/20/2018 11:50:00","T",NA,"initial","WS","LB",NA,NA,1,"METHOD","07/19/2018 11:28:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",1.23,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.7","07/20/2018 23:58:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","07/18/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-89-6","Iron",61.9,NA,"TRG","Yes","Y","J",NA,"J",NA,13,NA,100,"ug/l","ug/l",NA,13,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","SM2540C","07/17/2018 17:35:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806429-007",NA,100,"mL",NA,NA,NA,NA,100,"mL","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",745,NA,"TRG","Yes","Y","",NA,"",NA,4,NA,10,"mg/l","mg/l",NA,4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.8","07/23/2018 16:03:00","D",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/20/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-02-0","Nickel",3.1,NA,"TRG","Yes","Y","",NA,"",NA,0.26,NA,1,"ug/l","ug/l",NA,0.26,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.8","07/23/2018 16:03:00","D",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/20/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-66-6","Zinc",37.8,NA,"TRG","Yes","Y","",NA,"",NA,2.5,NA,5,"ug/l","ug/l",NA,2.5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","D6919-09","07/23/2018 17:54:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0753,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E300.0","07/13/2018 10:13:00","T",NA,"initial","WS","LB",NA,NA,40,"","",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","16887-00-6","CHLORIDE (AS CL)",274,NA,"TRG","Yes","Y","",NA,"",NA,0.5,NA,8,"mg/l","mg/l",NA,0.5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","SM 2320 B","07/23/2018 18:44:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806429-007",NA,0,"mL",NA,NA,NA,NA,NA,"","ALK","ALKALINITY, TOTAL (AS CaCO3)",112,NA,"TRG","Yes","Y","",NA,"",NA,1,NA,2,"mg/l","mg/l",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E180.1","07/12/2018 08:55:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806429-007",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",1.46,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","SM5310C","07/13/2018 10:06:00","D",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806429-008",NA,42,"mL",NA,NA,NA,NA,42,"mL","DOC","Carbon, Dissolved Organic (DOC)",8.2,NA,"TRG","Yes","Y","",NA,"",NA,0.05,NA,1,"mg/l","mg/l",NA,0.05,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E365.1","07/11/2018 18:34:00","D",NA,"initial","WS","LB",NA,NA,10,"","",NA,NA,"ALSRNY","quant","R1806429-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","PDORTHO","Orthophosphate as Phosphorus, Dissolved",3.62,NA,"TRG","Yes","Y","",NA,"",NA,0.014,NA,0.05,"mg/l","mg/l",NA,0.014,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.8","07/23/2018 16:03:00","D",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/20/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-92-1","Lead",0.12,NA,"TRG","Yes","Y","J",NA,"J",NA,0.067,NA,1,"ug/l","ug/l",NA,0.067,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.7","07/20/2018 23:58:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","07/18/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-95-4","Magnesium",20400,NA,"TRG","Yes","Y","",NA,"",NA,29,NA,1000,"ug/l","ug/l",NA,29,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.7","07/20/2018 23:58:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","07/18/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","7439-96-5","Manganese",23.4,NA,"TRG","Yes","Y","",NA,"",NA,1.7,NA,10,"ug/l","ug/l",NA,1.7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E365.1","07/17/2018 15:51:00","T",NA,"initial","WS","LB",NA,NA,100,"METHOD","07/13/2018 14:40:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",3.19,NA,"TRG","Yes","Y","",NA,"",NA,0.2,NA,0.5,"mg/l","mg/l",NA,0.2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.8","07/19/2018 15:10:00","T",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/18/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-50-8","Copper",17.2,NA,"TRG","Yes","Y","",NA,"",NA,0.66,NA,1,"ug/l","ug/l",NA,0.66,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.8","07/23/2018 16:03:00","D",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/20/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-50-8","Copper",16.9,NA,"TRG","Yes","Y","",NA,"",NA,0.66,NA,1,"ug/l","ug/l",NA,0.66,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E300.0","07/12/2018 23:29:00","T",NA,"initial","WS","LB",NA,NA,10,"","",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","14808-79-8","SULFATE (AS SO4)",45.4,NA,"TRG","Yes","Y","",NA,"",NA,0.2,NA,2,"mg/l","mg/l",NA,0.2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.8","07/23/2018 16:03:00","D",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/20/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.064,0.064,1,"ug/l","ug/l",NA,0.064,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.7","07/20/2018 23:58:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","07/18/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-09-7","Potassium",14800,NA,"TRG","No","Y","E",NA,"E",NA,70,NA,2000,"ug/l","ug/l",NA,70,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"15-OCSDSTP-001-07102018-WS","E200.8","07/19/2018 15:10:00","T",NA,"initial","WS","LB",NA,NA,1,"E200.0","07/18/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806429-007",NA,10,"mL",NA,NA,NA,NA,10,"mL","7440-38-2","Arsenic",0.65,NA,"TRG","Yes","Y","J",NA,"J",NA,0.39,NA,1,"ug/l","ug/l",NA,0.39,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1806429","ALSRNY","15-OCSDSTP-001-07102018-WS","WS","N","Field","","R1806429","07/10/2018 15:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
